,drugname_brand,drugname_generic,claim_count,total_spending,user_count,total_spending_per_user,unit_count,unit_cost_wavg,user_count_non_lowincome,out_of_pocket_avg_non_lowincome,user_count_lowincome,out_of_pocket_avg_lowincome
992,ELIQUIS,APIXABAN,896642,316644210.4,204239.0,1550.3611475,65459986.71,4.837966077,154494.0,323.1460425,49745.0,25.190648105
993,ELITE-OB,"IRON,CARBONYL/FA/MULTIVIT-MIN",121,9198.16,61.0,150.7895082,7810.0,1.1777413572,14.0,48.095714286,47.0,2.55
994,ELIXOPHYLLIN,THEOPHYLLINE ANHYDROUS,3163,485442.14,550.0,882.62207273,2554421.166,0.1900399771,138.0,146.65043478,412.0,3.812961165
995,ELLA,ULIPRISTAL ACETATE,48,1888.63,45.0,41.969555556,50.0,37.7726,,,,
996,ELMIRON,PENTOSAN POLYSULFATE SODIUM,114388,78833544.51,24957.0,3158.7748732,12814826.0,6.1517452137,15159.0,512.96312092,9798.0,22.106061441
997,ELOCON,MOMETASONE FUROATE,1008,101013.3,586.0,172.37764505,51183.925,1.9823857643,413.0,51.168523002,173.0,4.8137572254
998,EMADINE,EMEDASTINE DIFUMARATE,140,18094.91,71.0,254.85788732,925.0,19.562064865,39.0,88.871282051,32.0,5.46125
999,EMCYT,ESTRAMUSTINE PHOSPHATE SODIUM,508,309223.26,147.0,2103.5595918,35461.0,8.720094188,117.0,243.13196581,30.0,13.669666667
1000,EMEND,APREPITANT,19827,9809117.43,7126.0,1376.5250393,70470.0,139.03342709,5001.0,175.33029594,2125.0,12.956065882
1001,EMEND,FOSAPREPITANT DIMEGLUMINE,843,332128.55,269.0,1234.6786245,3233.0,102.7307609,104.0,103.61971154,165.0,4.7206666667
1002,EMLA,LIDOCAINE/PRILOCAINE,1107,260052.57,895.0,290.56153073,232306.0,1.1194397476,316.0,57.014620253,579.0,6.683074266
1003,EMOQUETTE,DESOGESTREL-ETHINYL ESTRADIOL,4004,89229.23,770.0,115.88211688,144762.0,0.6163857228,59.0,87.769491525,711.0,4.8442475387
1004,EMSAM,SELEGILINE,7431,9106483.29,1373.0,6632.5442753,250318.0,36.37999527,633.0,862.90507109,740.0,25.61077027
1005,EMTRIVA,EMTRICITABINE,27517,12113139.86,3537.0,3424.6932033,849537.0,16.839790216,759.0,293.76823452,2778.0,11.269481641
1006,ENABLEX,DARIFENACIN HYDROBROMIDE,229928,61205598.86,47165.0,1297.6910603,9262751.5,6.6078478431,31273.0,316.4762482,15892.0,19.682821545
1007,ENALAPRIL MALEATE,ENALAPRIL MALEATE,4707485,64310273.82,850132.0,75.647398075,318729048.61,0.199497287,560206.0,29.289135175,289926.0,6.3877228672
1008,ENALAPRILAT,ENALAPRILAT DIHYDRATE,66,35887.29,,,17478.0,2.0532835565,,,,
1009,ENALAPRIL-HYDROCHLOROTHIAZIDE,ENALAPRIL/HYDROCHLOROTHIAZIDE,286103,4089276.45,55669.0,73.456976953,16938110.65,0.2414343802,39381.0,37.521812041,16288.0,7.7502290029
1010,ENBREL,ETANERCEPT,375300,1198397787.8,53459.0,22417.138139,1849495.187,663.05789734,27900.0,1584.4912505,25559.0,42.717108651
1011,ENDOCET,OXYCODONE HCL/ACETAMINOPHEN,599119,43336269.42,210734.0,205.64441153,57304461.05,0.6949770465,99236.0,44.117472691,111498.0,5.1804821611
1012,ENDODAN,OXYCODONE HCL/ASPIRIN,113,7798.28,68.0,114.68058824,9378.0,0.8315504372,42.0,37.593095238,26.0,1.5711538462
1013,ENDOMETRIN,"PROGESTERONE,MICRONIZED",51,16945.24,19.0,891.85473684,2030.0,8.347408867,,,,
1014,ENGERIX-B ADULT,HEPATITIS B VIRUS VACCINE/PF,2630,162948.84,1656.0,98.399057971,2757.5,59.073693446,1311.0,19.115652174,345.0,3.7085217391
1015,ENGERIX-B PEDIATRIC-ADOLESCENT,HEPATITIS B VIRUS VACCINE/PF,43,2178.25,39.0,55.852564103,40.0,54.466351907,,,,
1016,ENJUVIA,"ESTROGENS,CONJ.,SYNTHETIC B",15410,1717501.79,3281.0,523.4690003,719631.111,2.387652109,2627.0,260.654252,654.0,26.468929664
1017,ENOXAPARIN SODIUM,ENOXAPARIN SODIUM,797605,405152225.71,406273.0,997.24132716,8090942.112,49.266807652,260570.0,147.40345312,145703.0,7.369016012
1018,ENPRESSE,LEVONORGESTREL-ETHIN ESTRADIOL,4618,108889.03,677.0,160.84051699,152237.0,0.7152599565,73.0,95.269452055,604.0,6.0917549669
1019,ENSKYCE,DESOGESTREL-ETHINYL ESTRADIOL,2587,43847.8,562.0,78.020996441,97860.0,0.4480666258,76.0,55.633552632,486.0,5.6633333333
1020,ENTACAPONE,ENTACAPONE,168306,54560494.0,24223.0,2252.4251331,18069139.017,3.0195403305,15228.0,358.39203113,8995.0,16.512830461
1021,ENTECAVIR,ENTECAVIR,10917,13071432.21,4739.0,2758.2680333,398148.0,32.829066735,1464.0,152.06799863,3275.0,0.8258839695
1022,ENTOCORT EC,BUDESONIDE,1554,2965310.02,481.0,6164.8856965,133617.0,22.192610371,276.0,483.56945652,205.0,5.0680487805
1023,ENTYVIO,VEDOLIZUMAB,237,1587230.06,108.0,14696.57463,398.0,3988.0152261,41.0,637.09756098,67.0,1.8514925373
1024,ENULOSE,LACTULOSE,195352,3208693.43,37935.0,84.58398392,135207620.94,0.0237316019,8018.0,22.046257171,29917.0,0.9723301133
1025,EPANED,ENALAPRIL MALEATE,122,75544.13,34.0,2221.8861765,39705.0,1.9026351845,,,,
1026,EPHEDRINE SULFATE,EPHEDRINE SULFATE,15,585.69,15.0,39.046,17.0,34.510761905,,,,
1027,EPIDUO,ADAPALENE/BENZOYL PEROXIDE,3147,914433.36,1700.0,537.90197647,148537.0,6.154594171,621.0,82.910450886,1079.0,7.4092493049
1028,EPIFOAM,HYDROCORTISONE/PRAMOXINE,241,16698.11,175.0,95.417771429,3173.0,5.2625622439,84.0,44.758333333,91.0,1.4162637363
1029,EPINASTINE HCL,EPINASTINE HCL,43922,3264260.17,16792.0,194.39376906,266502.833,12.248500826,10210.0,41.883773751,6582.0,3.7452476451
1030,EPINEPHRINE,EPINEPHRINE,15578,3623380.51,14291.0,253.54282485,32521.1,117.83867542,9656.0,36.582718517,4635.0,2.121566343
1031,EPINEPHRINE,EPINEPHRINE HCL/PF,110,2019.85,100.0,20.1985,368.0,5.4887228261,57.0,5.98,43.0,1.7320930233
1032,EPIPEN,EPINEPHRINE,11,1657.09,,,17.0,97.475882353,,,,
1033,EPIPEN 2-PAK,EPINEPHRINE,245129,87549349.71,212261.0,412.46083694,504568.16,173.51342524,129390.0,63.204634979,82871.0,5.0350152647
1034,EPIPEN JR 2-PAK,EPINEPHRINE,2512,905271.73,2219.0,407.96382605,5206.0,173.89007491,1391.0,63.30604601,828.0,4.7415942029
1035,EPIRUBICIN HCL,EPIRUBICIN HCL,54,10545.33,23.0,458.4926087,3334.0,7.0034283699,,,,
1036,EPITOL,CARBAMAZEPINE,99924,1126044.01,23400.0,48.121538889,11990254.0,0.0939132741,11951.0,23.584951887,11449.0,5.6159210411
1037,EPIVIR,LAMIVUDINE,12761,2140408.36,2319.0,922.98764985,2618353.0,2.3194465233,435.0,141.27783908,1884.0,7.6648991507
1038,EPIVIR HBV,LAMIVUDINE,7146,3283183.3,1869.0,1756.652381,379630.498,13.46461195,587.0,314.66758092,1282.0,12.164056162
1039,EPLERENONE,EPLERENONE,151935,21286877.85,30857.0,689.85571669,9040931.05,2.3602905369,24916.0,189.20929403,5941.0,13.908241037
1040,EPOGEN,EPOETIN ALFA,10262,5841643.72,3126.0,1868.7279974,36475.0,169.11919549,1189.0,284.36541632,1937.0,8.91062984
1041,EPROSARTAN MESYLATE,EPROSARTAN MESYLATE,2558,407269.68,874.0,465.98361556,158316.0,2.5725111802,790.0,80.851481013,84.0,5.6008333333
1042,EPZICOM,ABACAVIR SULFATE/LAMIVUDINE,199028,230078929.56,22696.0,10137.421993,6175851.0,37.254611479,4760.0,633.3392584,17936.0,20.903575491
1043,EQUETRO,CARBAMAZEPINE,6976,1747097.97,1086.0,1608.7458287,602771.0,2.9019814193,253.0,417.45711462,833.0,21.476110444
1044,ERAXIS (WATER DILUENT),ANIDULAFUNGIN,307,322954.05,67.0,4820.2097015,13094.0,25.812563793,34.0,975.77941176,33.0,4.8242424242
1045,ERBITUX,CETUXIMAB,628,4615663.63,158.0,29213.060949,438100.0,10.535856667,39.0,1801.9238462,119.0,17.822689076
1046,ERGOCALCIFEROL (VITAMIN D2),ERGOCALCIFEROL (VITAMIN D2),14,78.9,,,56.0,1.4089285714,,,,
1047,ERGOLOID MESYLATES,ERGOLOID MESYLATES,2110,1398133.47,501.0,2790.6855689,241440.0,5.7908112575,340.0,214.51326471,161.0,9.1963354037
1048,ERIVEDGE,VISMODEGIB,5320,49109239.01,1255.0,39130.867737,160396.0,306.17496078,773.0,3038.4286287,482.0,58.141493776
1049,ERRIN,NORETHINDRONE,8799,208275.15,2189.0,95.146253997,316605.0,0.6578391055,257.0,59.086264591,1932.0,4.7200362319
1050,ERTACZO,SERTACONAZOLE NITRATE,2571,1006116.32,1647.0,610.87815422,164550.0,6.1143501671,1254.0,92.194513557,393.0,6.237302799
1051,ERY,ERYTHROMYCIN BASE/ETHANOL,2049,142824.8,850.0,168.02917647,136260.0,1.0481784823,467.0,29.184411135,383.0,2.1878067885
1052,ERYGEL,ERYTHROMYCIN BASE/ETHANOL,1504,198616.86,959.0,207.10830031,68633.0,2.8938973963,476.0,28.300273109,483.0,1.0094409938
1053,ERYPED 200,ERYTHROMYCIN ETHYLSUCCINATE,5476,2543482.58,1582.0,1607.763957,1289771.25,1.9720416159,635.0,167.94223622,947.0,6.9638014784
1054,ERYPED 400,ERYTHROMYCIN ETHYLSUCCINATE,2770,1485300.6,731.0,2031.8749658,547517.6,2.7127906025,265.0,195.03320755,466.0,8.4081759657
1055,ERY-TAB,ERYTHROMYCIN BASE,31880,5164133.45,18788.0,274.86339419,1478454.5,3.6049313162,11644.0,63.406493473,7144.0,4.2372032475
1056,ERYTHROCIN LACTOBIONATE,ERYTHROMYCIN LACTOBIONATE,38,15173.27,18.0,842.95944444,2660.0,5.8115222467,,,,
1057,ERYTHROCIN STEARATE,ERYTHROMYCIN STEARATE,17092,3376461.56,9198.0,367.08649272,913707.5,3.6953418463,4987.0,60.137096451,4211.0,3.985058181
1058,ERYTHROMYCIN,ERYTHROMYCIN BASE,814999,26619035.11,521791.0,51.014745578,6232050.774,3.9643338171,342692.0,13.142535892,179099.0,1.8147746777
1059,ERYTHROMYCIN,ERYTHROMYCIN BASE/ETHANOL,27957,1227437.55,16468.0,74.534706704,1688864.883,0.732350989,9437.0,16.071536505,7031.0,1.7896927891
1060,ERYTHROMYCIN ETHYLSUCCINATE,ERYTHROMYCIN ETHYLSUCCINATE,8278,1265916.12,4979.0,254.25107853,320440.0,3.9505558607,3431.0,29.914718741,1548.0,3.23374677
1061,ERYTHROMYCIN-BENZOYL PEROXIDE,ERYTHROMYCIN/BENZOYL PEROXIDE,22077,1256764.03,8850.0,142.00723503,972519.501,1.2922764312,2609.0,22.690954389,6241.0,2.4633664477
1062,ERYTHROMYCIN-SULFISOXAZOLE,ERY E-SUCC/SULFISOXAZOLE,143,6076.14,70.0,86.802,33300.0,0.1824666667,31.0,38.805483871,39.0,1.6230769231
1063,ESBRIET,PIRFENIDONE,175,1398123.19,144.0,9709.1888194,47015.999,29.737179253,128.0,1627.349375,16.0,49.680625
1064,ESCAVITE,PEDI MULTIVIT #47/IRON/FLUORID,58,1724.97,35.0,49.284857143,2281.0,0.7562341078,,,,
1065,ESCITALOPRAM OXALATE,ESCITALOPRAM OXALATE,7246664,153448108.33,1263419.0,121.45464674,293435977.04,0.5228749181,725453.0,48.739576802,537966.0,6.2726442935
1066,ESGIC,BUTALB/ACETAMINOPHEN/CAFFEINE,814,135056.95,323.0,418.13297214,67711.0,1.9945657436,237.0,111.23160338,86.0,4.0001162791
1067,ESGIC-PLUS,BUTALB/ACETAMINOPHEN/CAFFEINE,69,4358.26,63.0,69.178730159,2754.0,1.5803671347,44.0,27.519772727,19.0,0.7852631579
1068,ESOMEPRAZOLE SODIUM,ESOMEPRAZOLE SODIUM,271,93148.62,49.0,1900.9922449,5781.0,18.658695558,,,,
1069,ESOMEPRAZOLE STRONTIUM,ESOMEPRAZOLE STRONTIUM,10638,1956038.24,4877.0,401.07407013,540218.0,3.6210035413,1706.0,80.380580305,3171.0,5.0298013245
1070,ESTARYLLA,NORGESTIMATE-ETHINYL ESTRADIOL,426,5655.63,145.0,39.004344828,15848.0,0.3568671126,28.0,24.993928571,117.0,4.202991453
1071,ESTAZOLAM,ESTAZOLAM,78888,1358382.06,16974.0,80.027221633,2594156.5,0.5250551245,14176.0,18.378000141,2798.0,3.8011722659
1072,ESTRACE,ESTRADIOL,452952,78901277.98,251659.0,313.52456292,20359083.263,3.8772915624,204727.0,126.89690012,46932.0,6.2623065286
1073,ESTRADIOL,ESTRADIOL,1839134,36231911.32,400707.0,90.419961019,87318286.935,2.1241786125,296201.0,38.144093875,104506.0,7.8904194974
1074,ESTRADIOL VALERATE,ESTRADIOL VALERATE,4469,660505.11,1976.0,334.26371964,25090.55,26.351888468,953.0,106.39727177,1023.0,5.3092864125
1075,ESTRADIOL-NORETHINDRONE ACETAT,ESTRADIOL/NORETHINDRONE ACET,59214,8040740.78,14527.0,553.50318579,2733416.0,2.9417877659,12456.0,188.75347463,2071.0,11.061641719
1076,ESTRING,ESTRADIOL,70690,16842986.76,27360.0,615.60624123,70844.8,237.7448558,24131.0,289.76264266,3229.0,12.697884794
1077,ESTROGEL,ESTRADIOL,13,3471.91,,,760.0,4.5683026316,,,,
1078,ESTROPIPATE,ESTROPIPATE,88276,1719094.2,20372.0,84.385146279,4640729.5,0.373833477,16930.0,47.825424099,3442.0,8.5393346891
1079,ESTROSTEP FE,NORETHINDRONE-E.ESTRADIOL-IRON,109,16311.16,19.0,858.48210526,4200.0,3.8836095238,0.0,,19.0,12.667368421
1080,ESZOPICLONE,ESZOPICLONE,409152,53828562.81,113063.0,476.09353024,14071630.8,3.8227696446,63746.0,95.203199573,49317.0,5.0052142263
1081,ETHAMBUTOL HCL,ETHAMBUTOL HCL,51582,4369372.71,11505.0,379.78033116,3722537.0,1.1847470967,7768.0,134.29022142,3737.0,7.0757372224
1082,ETHOSUXIMIDE,ETHOSUXIMIDE,14010,2034213.72,1746.0,1165.0708591,2246320.0,1.1027881129,462.0,203.67214286,1284.0,6.6038629283
1083,ETIDRONATE DISODIUM,ETIDRONATE DISODIUM,1164,197189.92,413.0,477.45743341,43420.0,5.0190246652,302.0,104.00201987,111.0,2.9651351351
1084,ETODOLAC,ETODOLAC,530890,34256567.87,188482.0,181.74981096,39930617.502,0.8558948797,126337.0,33.576231824,62145.0,4.9740963875
1085,ETODOLAC ER,ETODOLAC,82065,9460511.06,28918.0,327.1495629,4674200.862,2.0466975287,22456.0,44.563992697,6462.0,7.143082637
1086,ETOPOSIDE,ETOPOSIDE,303,31513.43,100.0,315.1343,8935.5,4.2809720874,44.0,57.49,56.0,2.7614285714
1087,EURAX,CROTAMITON,6011,1134404.35,3400.0,333.64833824,541508.17,2.1623893296,1703.0,83.605619495,1697.0,5.0205892752
1088,EVAMIST,ESTRADIOL,4804,596659.86,1488.0,400.98108871,51794.1,11.519842221,1209.0,193.60551696,279.0,17.974229391
1089,EVISTA,RALOXIFENE HCL,625841,190456956.28,244945.0,777.54988377,29155183.5,6.5325246977,189846.0,158.49651049,55099.0,13.623046879
1090,EVOCLIN,CLINDAMYCIN PHOSPHATE,45,25404.58,23.0,1104.5469565,5250.0,4.838967619,11.0,177.41090909,12.0,6.8966666667
1091,EVOXAC,CEVIMELINE HCL,5050,2356200.85,1198.0,1966.7786728,575543.0,4.0938745671,802.0,405.06081047,396.0,15.794393939
1092,EVZIO,NALOXONE HCL,378,217609.66,373.0,583.40391421,305.2,713.00674967,110.0,73.360363636,263.0,3.4873764259
1093,EXALGO,HYDROMORPHONE HCL,40211,42865708.4,8795.0,4873.872473,1697422.0,24.602872537,2925.0,398.40782222,5870.0,21.258954003
1094,EXELDERM,SULCONAZOLE NITRATE,2318,411712.21,1655.0,248.76870695,93646.0,4.4813897744,1437.0,83.643938761,218.0,7.7868807339
1095,EXELON,RIVASTIGMINE,1380016,529202578.25,230788.0,2293.0246731,45044330.429,11.748408646,119430.0,487.05640241,111358.0,21.24038695
1096,EXELON,RIVASTIGMINE TARTRATE,1710,648769.61,429.0,1512.2834732,127974.0,5.0728698108,235.0,310.94714894,194.0,14.939948454
1097,EXEMESTANE,EXEMESTANE,199602,75110785.65,40513.0,1853.9921914,8599611.998,8.7342063418,29606.0,264.65533439,10907.0,16.191035115
1098,EXFORGE,AMLODIPINE/VALSARTAN,577835,153581228.6,110850.0,1385.4869517,26141472.0,5.8898947199,71607.0,297.44091583,39243.0,26.682749535
1099,EXFORGE HCT,AMLODIPINE/VALSARTAN/HCTHIAZID,195895,52059482.28,36720.0,1417.7418922,8626843.0,6.0537208192,22235.0,311.51225635,14485.0,26.790271315
1100,EXJADE,DEFERASIROX,19309,142745033.39,3522.0,40529.538157,1619887.0,88.049651846,1759.0,2933.2319159,1763.0,51.00659671
1101,EXTAVIA,INTERFERON BETA-1B,5554,22861401.16,819.0,27913.79873,84513.0,270.50750961,289.0,1032.5247405,530.0,29.877867925
1102,EXTINA,KETOCONAZOLE,437,208814.9,290.0,720.05137931,36420.0,5.7335227897,194.0,83.192680412,96.0,2.6603125
1103,EYLEA,AFLIBERCEPT,1192,2936407.84,362.0,8111.6238674,76.55,38359.344742,245.0,1267.0718367,117.0,39.620940171
1104,FABIOR,TAZAROTENE,56,28883.04,40.0,722.076,4850.0,5.9552659794,24.0,69.870416667,16.0,3.321875
1105,FABRAZYME,AGALSIDASE BETA,640,9770671.27,38.0,257122.92816,4197.0,3317.8819379,,,,
1106,FACTIVE,GEMIFLOXACIN MESYLATE,783,276712.64,531.0,521.11608286,6848.0,40.407803738,370.0,113.88243243,161.0,9.0799378882
1107,FALMINA,LEVONORGESTREL-ETHIN ESTRADIOL,3147,73136.94,709.0,103.15506347,114331.0,0.639694746,58.0,56.990689655,651.0,3.5938095238
1108,FAMCICLOVIR,FAMCICLOVIR,148503,10033999.32,83552.0,120.09286815,5369406.701,2.0045498322,61745.0,30.812562313,21807.0,2.5768982437
1109,FAMOTIDINE,FAMOTIDINE,4233516,44929738.2,968608.0,46.385883866,249761891.42,0.1729212477,496972.0,21.431866302,471636.0,3.6103090095
1110,FAMOTIDINE,"FAMOTIDINE IN NACL,ISO-OSM/PF",232,2321.63,107.0,21.697476636,31082.0,0.0746937134,26.0,10.131923077,81.0,2.6933333333
1111,FAMOTIDINE,FAMOTIDINE/PF,2050,12662.53,681.0,18.594023495,24444.0,0.5180220095,376.0,9.0923404255,305.0,1.3970819672
1112,FAMVIR,FAMCICLOVIR,485,424795.64,144.0,2949.9697222,31144.0,13.637155319,91.0,265.34120879,53.0,14.82
1113,FANAPT,ILOPERIDONE,75527,47510951.12,9006.0,5275.4775838,3607553.25,13.173528392,644.0,590.2228882,8362.0,18.737888065
1114,FARESTON,TOREMIFENE CITRATE,1756,2085231.34,385.0,5416.1852987,64509.0,32.324657645,211.0,734.32255924,174.0,16.143390805
1115,FARXIGA,DAPAGLIFLOZIN PROPANEDIOL,40317,15596886.3,14657.0,1064.1254213,1540183.5,10.126359132,8581.0,201.61385736,6076.0,9.7944190257
1116,FASLODEX,FULVESTRANT,2366,4770292.19,473.0,10085.184334,26030.0,183.26132117,179.0,1133.6576536,294.0,22.360918367
1117,FAZACLO,CLOZAPINE,45524,34090016.1,2896.0,11771.414399,2675230.431,13.24590071,105.0,1173.168,2791.0,21.952268004
1118,FE C PLUS,"IRON,CARBONYL/VIT C/VIT B12/FA",520,5517.95,183.0,30.15273224,19062.0,0.2894738223,156.0,19.316153846,27.0,3.9425925926
1119,FELBAMATE,FELBAMATE,21394,14197835.36,2182.0,6506.7989734,4049955.5,3.8796727628,303.0,893.96478548,1879.0,10.55688132
1120,FELBATOL,FELBAMATE,7056,9024525.36,837.0,10781.989677,1431950.5,6.9316351344,99.0,936.17,738.0,10.612317073
1121,FELDENE,PIROXICAM,307,103315.13,82.0,1259.9406098,15389.0,6.7521700626,67.0,331.27044776,15.0,16.641333333
1122,FELODIPINE ER,FELODIPINE,802907,42903745.8,144529.0,296.85215977,53963892.0,0.9037200787,105415.0,117.90423422,39114.0,11.926645958
1123,FEM PH,ACETIC ACID/OXYQUINOLINE,202,9777.37,157.0,62.276242038,11800.0,0.828590678,139.0,26.503021583,18.0,3.3855555556
1124,FEMARA,LETROZOLE,6313,5418802.49,1178.0,4600.0021138,271870.0,19.931594107,785.0,701.8289172,393.0,26.335012723
1125,FEMCON FE,NORETH-ETHINYL ESTRADIOL/IRON,206,27228.26,34.0,800.83117647,8480.0,3.210879717,,,,
1126,FEMHRT,NORETHINDRONE AC-ETH ESTRADIOL,6496,915533.51,1678.0,545.60995828,306932.0,2.9828545411,1376.0,309.36501453,302.0,18.768609272
1127,FEMRING,ESTRADIOL ACETATE,8448,2010992.51,3003.0,669.66117549,8502.0,236.50744102,2540.0,423.94099606,463.0,16.716069114
1128,FENOFIBRATE,FENOFIBRATE,2439280,139523089.61,487560.0,286.16598903,126985842.0,1.101785818,343134.0,70.927075953,144426.0,8.630389819
1129,FENOFIBRATE,FENOFIBRATE NANOCRYSTALLIZED,2375989,312343403.21,447391.0,698.14413614,111027068.5,2.8166435484,255876.0,134.38701727,191515.0,9.5787820797
1130,FENOFIBRATE,"FENOFIBRATE,MICRONIZED",1147101,102078180.04,218135.0,467.95874133,56213589.0,1.8169324242,142804.0,116.47456899,75331.0,9.023233463
1131,FENOFIBRIC ACID,FENOFIBRIC ACID,8436,786435.8,1934.0,406.6369183,416015.0,1.8526585394,1418.0,77.365564175,516.0,7.2875387597
1132,FENOFIBRIC ACID,FENOFIBRIC ACID (CHOLINE),606834,96889847.73,117451.0,824.93846566,28706681.4,3.3750404687,73668.0,176.20674838,43783.0,10.883194619
1133,FENOGLIDE,FENOFIBRATE,2392,1046070.72,765.0,1367.4127059,127972.0,8.1622934808,505.0,237.07146535,260.0,12.834769231
1134,FENOPROFEN CALCIUM,FENOPROFEN CALCIUM,3134,616401.1,867.0,710.95859285,299862.0,2.0556159167,571.0,107.32684764,296.0,10.247533784
1135,FENTANYL,FENTANYL,3145641,385898067.46,461050.0,836.9983027,31886631.533,11.784187575,219755.0,218.01612054,241295.0,13.760922356
1136,FENTANYL CITRATE,FENTANYL CITRATE,6365,11889704.46,1010.0,11771.984614,664169.0,16.683591675,527.0,977.7399241,483.0,23.030621118
1137,FENTANYL CITRATE,FENTANYL CITRATE/PF,1672,14081.34,1430.0,9.8470909091,24857.85,0.883988516,1269.0,2.7785500394,161.0,2.0660869565
1138,FENTORA,FENTANYL CITRATE,3454,26964165.92,544.0,49566.481471,395917.0,64.009220848,254.0,1117.1219685,290.0,26.730275862
1139,FERRIPROX,DEFERIPRONE,951,8689818.8,163.0,53311.771779,224116.0,38.773754663,59.0,2852.3727119,104.0,3.7403846154
1140,FETZIMA,LEVOMILNACIPRAN HYDROCHLORIDE,45250,10974043.75,13413.0,818.16474689,1497643.0,7.3274610871,4937.0,198.62436702,8476.0,10.626937235
1141,FEXMID,CYCLOBENZAPRINE HCL,84,28450.35,31.0,917.75322581,6440.0,4.4177562112,18.0,88.743333333,13.0,2.1615384615
1142,FEXOFENADINE HCL,FEXOFENADINE HCL,40,896.81,23.0,38.99173913,1230.0,0.732065,,,,
1143,FEXOFENADINE-PSE ER,FEXOFENADINE/PSEUDOEPHEDRINE,104,10740.77,47.0,228.52702128,2839.0,3.7832934132,22.0,19.629545455,25.0,3.004
1144,FIBRICOR,FENOFIBRIC ACID,12,1410.43,,,465.0,2.8375538462,,,,
1145,FINACEA,AZELAIC ACID,55599,13892442.51,34590.0,401.63175802,3031757.1,4.5823072402,31050.0,87.615732689,3540.0,8.3050508475
1146,FINASTERIDE,FINASTERIDE,4806144,107666917.0,997474.0,107.93957236,263467880.55,0.4086527339,788488.0,47.667746307,208986.0,6.2106266927
1147,FIORICET,BUTALB/ACETAMINOPHEN/CAFFEINE,5149,953381.94,2396.0,397.90565109,379164.0,2.5060332405,1504.0,92.565086436,892.0,2.3926681614
1148,FIORICET WITH CODEINE,BUTALBIT/ACETAMIN/CAFF/CODEINE,904,481490.55,211.0,2281.9457346,88424.0,5.4203230779,144.0,386.97965278,67.0,8.4598507463
1149,FIORINAL,BUTALBITAL/ASPIRIN/CAFFEINE,1430,282165.05,476.0,592.78371849,114942.0,2.4548472273,412.0,135.69978155,64.0,8.05015625
1150,FIORINAL WITH CODEINE #3,CODEINE/BUTALBITAL/ASA/CAFFEIN,1836,997664.02,284.0,3512.9014789,191956.0,5.197357832,195.0,511.04364103,89.0,33.654606742
1151,FIRAZYR,ICATIBANT ACETATE,1568,70948142.73,269.0,263747.74249,25785.0,2751.5277382,154.0,11347.305714,115.0,11.923043478
1152,FIRMAGON,DEGARELIX ACETATE,1276,770571.86,330.0,2335.0662424,1492.0,494.75029817,193.0,393.00911917,137.0,18.208686131
1153,FLAGYL,METRONIDAZOLE,396,88686.89,291.0,304.76594502,14323.0,6.1826978102,171.0,74.652280702,120.0,4.2134166667
1154,FLAGYL ER,METRONIDAZOLE,194,44859.23,171.0,262.33467836,2947.0,15.221998643,89.0,83.628089888,82.0,6.7215853659
1155,FLAREX,FLUOROMETHOLONE ACETATE,1365,82199.06,901.0,91.230921199,7790.0,10.551869063,698.0,64.106260745,203.0,5.1333497537
1156,FLAVOXATE HCL,FLAVOXATE HCL,22817,1614934.94,7556.0,213.72881683,1823395.0,0.885674766,4419.0,55.230411858,3137.0,3.6906407396
1157,FLEBOGAMMA DIF,IMM GLOB G (IGG)/SORB/IGA 0-50,152,1191274.9,21.0,56727.37619,272740.0,4.3678041358,,,,
1158,FLEBOGAMMA DIF,IMMUN GLOB G(IGG)/SORB/IGA 50+,137,740573.38,17.0,43563.14,84400.0,8.7745661137,,,,
1159,FLECAINIDE ACETATE,FLECAINIDE ACETATE,653866,29766411.97,127253.0,233.91520805,66224797.0,0.4521818208,110103.0,94.618913472,17150.0,11.393662391
1160,FLECTOR,DICLOFENAC EPOLAMINE,139934,50267998.54,56939.0,882.83950438,6726992.99,7.4725807823,28294.0,125.94344137,28645.0,8.6910748822
1161,FLEXBUMIN,ALBUMIN HUMAN,24,10254.26,,,6882.0,1.4900116245,,,,
1162,FLOLAN,EPOPROSTENOL SODIUM (GLYCINE),25,56692.04,,,1055.0,53.736530806,,,,
1163,FLOMAX,TAMSULOSIN HCL,27252,9001734.23,7417.0,1213.6624282,1634724.0,5.5065773978,4735.0,252.71309398,2682.0,12.715652498
1164,FLONASE,FLUTICASONE PROPIONATE,4920,611197.85,2108.0,289.94205408,110430.5,5.5346833529,1452.0,104.72477961,656.0,7.6053810976
1165,FLOVENT DISKUS,FLUTICASONE PROPIONATE,117191,22884590.57,35455.0,645.45453589,8599768.06,2.661971343,19846.0,161.25353371,15609.0,11.004692165
1166,FLOVENT HFA,FLUTICASONE PROPIONATE,918574,235819296.35,286011.0,824.51128226,13122225.86,17.869618457,151490.0,167.2414329,134521.0,12.868817582
1167,FLUCONAZOLE,FLUCONAZOLE,2487420,41842441.59,1391201.0,30.076489012,17837840.602,2.9406182414,762865.0,8.8167227098,628336.0,1.3032262038
1168,FLUCONAZOLE IN DEXTROSE,"FLUCONAZOLE IN DEXTROSE,ISO-OS",158,10175.47,50.0,203.5094,117715.0,0.0936439631,12.0,58.29,38.0,1.1368421053
