,drugname_brand,drugname_generic,claim_count,total_spending,user_count,total_spending_per_user,unit_count,unit_cost_wavg,user_count_non_lowincome,out_of_pocket_avg_non_lowincome,user_count_lowincome,out_of_pocket_avg_lowincome
681,COMBIVENT RESPIMAT,IPRATROPIUM/ALBUTEROL SULFATE,14583,4122944.38,10646.0,387.27638362,68843.919,59.888287011,5082.0,87.307172373,5564.0,5.1760567937
682,COMBIVIR,LAMIVUDINE/ZIDOVUDINE,20427,18847218.41,5102.0,3694.084361,1273935.0,14.794489837,1060.0,451.27086792,4042.0,13.000749629
683,COMFORT EZ,"PEN NEEDLE, DIABETIC",1068,31964.02,465.0,68.739827957,118179.0,0.270544895,74.0,28.791216216,391.0,4.2818670077
684,COMFORT EZ,"SYRING W-NDL,DISP,INSUL,0.3 ML",446,25811.5,434.0,59.473502304,101600.0,0.2540777088,78.0,21.465512821,356.0,3.1178089888
685,COMFORT EZ,"SYRING W-NDL,DISP,INSUL,0.5 ML",414,20977.51,374.0,56.08959893,81835.0,0.2565418865,62.0,19.216129032,312.0,3.2646153846
686,COMFORT EZ,"SYRINGE AND NEEDLE,INSULIN,1ML",474,26388.8,449.0,58.772383073,103360.0,0.2557806412,77.0,25.223896104,372.0,2.9343010753
687,COMPLERA,EMTRICITAB/RILPIVIRINE/TENOFOV,22897,44482583.03,4104.0,10838.836021,710215.0,62.632559197,514.0,840.4688716,3590.0,13.847320334
688,COMPLETE NATAL DHA,PNV2/IRON B-G SUC-P/FA/OMEGA-3,72,2006.34,28.0,71.655,4620.0,0.4342727273,,,,
689,COMPLETENATE,PNV #14/FERROUS FUM/FOLIC ACID,146,3623.35,62.0,58.441129032,6718.0,0.5393495088,16.0,23.253125,46.0,3.4239130435
690,COMPLETE-RF PRENATAL,PRENATAL VIT 17/IRON CB/FA/DSS,22,283.04,13.0,21.772307692,780.0,0.3628717949,,,,
691,COMPRO,PROCHLORPERAZINE,28460,927919.24,22714.0,40.852304306,385872.12,2.4047325316,7724.0,10.826110823,14990.0,0.6665156771
692,COMTAN,ENTACAPONE,120381,53400937.77,20683.0,2581.8758289,14533413.25,3.6743562473,11547.0,519.95302589,9136.0,27.451177758
693,COMVAX,HEP B VACCINE/HIB CONJ-MENG/PF,17,1200.74,15.0,80.049333333,16.0,75.04625,,,,
694,CONCEPT DHA,PNV#16/IRON FUM & PS/FA/OM-3,200,6380.37,94.0,67.876276596,7017.0,0.9092731937,12.0,46.289166667,82.0,5.8042682927
695,CONCEPT OB,"PNV #15/IRON FUM,PS/FOLIC ACID",78,1864.72,35.0,53.277714286,2323.0,0.8027206199,,,,
696,CONCERTA,METHYLPHENIDATE HCL,9569,2497803.89,2333.0,1070.64033,381584.0,6.5537669416,531.0,276.1959322,1802.0,11.203029967
697,CONDYLOX,PODOFILOX,2045,693075.46,1447.0,478.97405667,7887.875,87.912225213,527.0,84.170018975,920.0,5.2368478261
698,CONSTULOSE,LACTULOSE,12312,283630.24,5850.0,48.483801709,13690496.929,0.0207173079,1986.0,15.327824773,3864.0,1.5025207039
699,CONTROL RX,SODIUM FLUORIDE,15,200.28,,,1367.0,0.1465106072,,,,
700,COPAXONE,GLATIRAMER ACETATE,208429,911468903.08,25119.0,36286.034599,219620.925,4150.1915315,10205.0,3498.0603518,14914.0,96.678040097
701,COPEGUS,RIBAVIRIN,61,135219.95,20.0,6760.9975,8922.0,15.155789061,,,,
702,CORDARONE,AMIODARONE HCL,853,155057.2,181.0,856.66961326,38560.0,4.0211929461,145.0,358.78413793,36.0,13.323055556
703,CORDRAN,FLURANDRENOLIDE,18577,4075355.01,10826.0,376.4414382,338837.86,106.63414189,7917.0,89.651375521,2909.0,8.4508903403
704,COREG,CARVEDILOL,18507,3781671.22,3637.0,1039.7776244,1639476.0,2.3065182028,2213.0,348.23135563,1424.0,25.115189607
705,COREG CR,CARVEDILOL PHOSPHATE,320997,63480883.95,56872.0,1116.2062869,14186900.111,4.4746445906,31471.0,340.32170919,25401.0,24.700472029
706,CORGARD,NADOLOL,3351,772344.1,803.0,961.82328767,220024.0,3.5326610293,677.0,316.81624815,126.0,36.558015873
707,CORMAX,CLOBETASOL PROPIONATE,848,44155.45,587.0,75.222231687,84610.0,0.5207963137,539.0,20.457847866,48.0,2.6027083333
708,CORTEF,HYDROCORTISONE,6239,432268.46,1277.0,338.50310102,761870.0,0.6017012961,815.0,237.23911656,462.0,16.005909091
709,CORTENEMA,HYDROCORTISONE,33,6037.81,27.0,223.62259259,40320.0,0.1497472718,,,,
710,CORTIFOAM,HYDROCORTISONE ACETATE,3561,1516884.32,1615.0,939.24725697,83946.84,18.069582131,1034.0,178.96284333,581.0,8.3507228916
711,CORTISONE ACETATE,CORTISONE ACETATE,13849,654248.39,2691.0,243.12463397,915948.0,0.7142855162,1868.0,54.93637045,823.0,7.0672782503
712,CORTISPORIN,NEOMYCIN/BACITRA/POLYMYXIN/HC,3321,305462.16,2374.0,128.66982308,60074.35,5.0847351657,1295.0,66.464694981,1079.0,4.8240407785
713,CORTISPORIN,NEOMYCIN/POLYMYXIN B SULF/HC,1600,127610.12,1107.0,115.27562782,17401.25,7.328392922,483.0,57.329648033,624.0,4.0350160256
714,CORTISPORIN-TC,NEOMYCIN SU/COLIST/HC/THONZON,6376,475336.19,5929.0,80.171393152,64954.5,7.3179870525,3255.0,54.123935484,2674.0,4.4891772625
715,CORTOMYCIN,NEOMYCIN/POLYMYXIN B SULF/HC,563,10204.39,507.0,20.127001972,8010.0,1.273903084,144.0,8.1057638889,363.0,1.1817355372
716,CORVITA,FA/MVI THER-MIN/LYCOPENE/LUT,344,11020.91,93.0,118.5044086,17639.0,0.6248035603,,,,
717,CORVITA 150,"IRON, CARBONYL/FA/C/B-6/B12/ZN",356,20206.19,114.0,177.2472807,16985.0,1.1896491021,,,,
718,CORVITE,FA/MVI THER-MIN/LYCOPENE/LUT,194,8035.41,73.0,110.07410959,13039.0,0.6162596825,73.0,,0.0,
719,CORVITE 150,"IRON, CARBONYL/FA/C/B-6/B12/ZN",295,36417.09,108.0,337.19527778,20931.0,1.7398638383,,,,
720,CORVITE FE,"IRON &IRON ASP GLY/FA/MV,MIN27",376,52236.17,126.0,414.57277778,18690.0,2.7948726592,,,,
721,CORVITE FREE,"MV, MIN CMB #6/FA/LUT/LYCO/Q10",441,18639.8,127.0,146.77007874,30089.0,0.6194888497,127.0,,0.0,
722,CORZIDE,NADOLOL/BENDROFLUMETHIAZIDE,637,97960.23,147.0,666.39612245,27130.0,3.5886831161,121.0,285.78272727,26.0,27.264615385
723,COSOPT,DORZOLAMIDE HCL/TIMOLOL MALEAT,25472,3831398.2,6566.0,583.52089552,301333.0,12.7148311,4147.0,254.39068483,2419.0,17.288106656
724,COSOPT PF,DORZOLAMIDE/TIMOLOL/PF,3349,345671.14,1718.0,201.20555297,252163.0,1.3708241891,1238.0,100.5654685,480.0,7.447
725,COUMADIN,WARFARIN SODIUM,725203,47496784.37,117914.0,402.80869422,43348907.725,1.2557918126,84022.0,243.09828902,33892.0,22.275488316
726,COVERA-HS,VERAPAMIL HCL,50,5117.26,40.0,127.9315,2317.0,2.1827737489,26.0,76.416923077,14.0,3.9857142857
727,COZAAR,LOSARTAN POTASSIUM,43803,6196925.03,9920.0,624.69002319,2388813.8,2.6805010917,5889.0,285.32300051,4031.0,16.623483007
728,CREON,LIPASE/PROTEASE/AMYLASE,358586,145837742.45,78891.0,1848.59797,58283328.611,2.481952046,28945.0,335.35594161,49946.0,13.778241701
729,CRESTOR,ROSUVASTATIN CALCIUM,8624587,1789825371.2,1598186.0,1119.9105556,361026296.41,4.9576232905,971937.0,278.77295906,626249.0,25.139510323
730,CRESYLATE,CRESYL ACETATE,110,2437.19,102.0,23.894019608,1680.0,1.4507083333,85.0,19.796352941,17.0,6.3247058824
731,CRINONE,"PROGESTERONE,MICRONIZED",574,124929.27,218.0,573.07004587,13295.625,8.713915471,125.0,176.99208,93.0,11.267419355
732,CRIXIVAN,INDINAVIR SULFATE,3524,1627790.34,473.0,3441.4172093,630918.0,2.5712468726,146.0,353.01589041,327.0,21.255932722
733,CROMOLYN SODIUM,CROMOLYN SODIUM,61947,2185802.13,27569.0,79.284781095,1765683.5,1.7105294353,8884.0,19.450670869,18685.0,1.9016831683
734,CRYSELLE,NORGESTREL-ETHINYL ESTRADIOL,19731,555477.65,3887.0,142.90652174,657703.0,0.8445721701,357.0,47.468403361,3530.0,4.7484730878
735,CUBICIN,DAPTOMYCIN,37449,62611214.42,8800.0,7114.9107295,2052005.751,30.512202215,2786.0,1244.7698887,6014.0,24.329100432
736,CUPRIMINE,PENICILLAMINE,3307,2085008.22,632.0,3299.0636392,301893.0,6.9064477149,354.0,564.35002825,278.0,31.030899281
737,CURITY,GAUZE BANDAGE,32,250.81,14.0,17.915,2635.0,0.0951840607,,,,
738,CURITY ALCOHOL PREPS,ALCOHOL ANTISEPTIC PADS,1184,3537.38,422.0,8.3824170616,174732.0,0.0202446032,48.0,5.0535416667,374.0,2.1482620321
739,CUTIVATE,FLUTICASONE PROPIONATE,1571,1082844.45,1091.0,992.52470211,195480.0,5.5179650292,679.0,102.22565538,412.0,5.0468203883
740,CUVPOSA,GLYCOPYRROLATE,168,66510.95,76.0,875.14407895,80229.0,0.8290138229,38.0,95.759210526,38.0,2.2992105263
741,CYANOCOBALAMIN INJECTION,CYANOCOBALAMIN (VITAMIN B-12),48170,224852.83,16569.0,13.570694067,195711.02,1.1489022437,14108.0,8.9252417068,2461.0,6.2768224299
742,CYCLAFEM,NORETHINDRONE-ETHINYL ESTRAD,3351,98133.27,774.0,126.78717054,121405.0,0.8087259914,100.0,41.2766,674.0,4.7100445104
743,CYCLESSA,DESOGESTREL-ETHINYL ESTRADIOL,43,2650.03,,,1428.0,1.8557633053,,,,
744,CYCLOBENZAPRINE HCL,CYCLOBENZAPRINE HCL,4513890,48511705.68,1596070.0,30.394472473,259718510.42,0.188696938,719125.0,17.781323692,876945.0,4.2755947751
745,CYCLOGYL,CYCLOPENTOLATE HCL,1976,78674.39,1534.0,51.28708605,12017.0,6.9725335587,969.0,33.360732714,565.0,2.1777345133
746,CYCLOPENTOLATE HCL,CYCLOPENTOLATE HCL,20892,361838.43,15521.0,23.312829715,161182.1,2.2798825497,10433.0,10.561844148,5088.0,1.657004717
747,CYCLOPHOSPHAMIDE,CYCLOPHOSPHAMIDE,12630,2392525.39,3425.0,698.54755912,634794.65,16.333673036,2261.0,140.66919062,1164.0,10.927036082
748,CYCLOSET,BROMOCRIPTINE MESYLATE,7177,2171721.13,1858.0,1168.8488321,1080000.0,2.0108528981,1225.0,288.70229388,633.0,17.464865719
749,CYCLOSPORINE,CYCLOSPORINE,7212,2213390.84,1838.0,1204.2387595,796974.0,3.4573063153,1108.0,238.03037906,730.0,8.0596164384
750,CYCLOSPORINE,"CYCLOSPORINE, MODIFIED",755,240424.4,216.0,1113.0759259,61726.25,3.9099316049,114.0,185.73649123,102.0,14.516078431
751,CYCLOSPORINE MODIFIED,"CYCLOSPORINE, MODIFIED",33546,7129512.39,6565.0,1085.9881782,3869707.0,2.3618995495,3948.0,201.93339666,2617.0,14.286832251
752,CYKLOKAPRON,TRANEXAMIC ACID,30,14080.43,22.0,640.01954545,4455.0,3.1605903479,,,,
753,CYMBALTA,DULOXETINE HCL,5776388,1453826872.8,912774.0,1592.7566657,243802900.83,5.9664059042,386765.0,342.14940243,526009.0,25.975437245
754,CYPROHEPTADINE HCL,CYPROHEPTADINE HCL,176554,2758358.55,60651.0,45.479193253,13784819.09,0.2194718139,17609.0,19.931962633,43042.0,2.8017080991
755,CYSTADANE,BETAINE,491,807929.22,45.0,17953.982667,180540.0,4.4750704553,,,,
756,CYSTAGON,CYSTEAMINE BITARTRATE,561,188378.65,76.0,2478.6664474,234702.0,0.7469265421,,,,
757,CYSTEX,METHENAM/BENZ AC/SALICY/SAL-AM,15,124.11,,,444.0,0.279527027,,,,
758,CYTARABINE,CYTARABINE,14,178.79,,,350.0,0.5108285714,,,,
759,CYTARABINE,CYTARABINE/PF,180,4937.75,50.0,98.755,3979.65,4.8078653657,32.0,37.8359375,18.0,6.5677777778
760,CYTOGAM,CYTOMEGALOVIRUS IMMUNE GLOBULN,66,338333.76,23.0,14710.163478,14030.0,24.115022096,,,,
761,CYTOMEL,LIOTHYRONINE SODIUM,18534,1361020.43,4240.0,320.99538443,1352925.1,1.0332593573,3315.0,202.02919457,925.0,15.893545946
762,CYTOTEC,MISOPROSTOL,308,67094.93,79.0,849.30291139,31601.0,2.1028658469,47.0,231.7993617,32.0,6.9053125
763,CYTOVENE,GANCICLOVIR SODIUM,123,61057.18,33.0,1850.2175758,5724.07,10.66674237,16.0,479.675,17.0,6.1705882353
764,CYTRA-2,CITRIC ACID/SODIUM CITRATE,7314,136030.57,2325.0,58.507772043,7737151.188,0.0175814801,1206.0,15.795737977,1119.0,2.3013941019
765,CYTRA-3,SOD/POT/K CIT/SOD CIT/CIT ACID,832,29883.05,219.0,136.45228311,983234.0,0.0303926125,154.0,29.974025974,65.0,2.7706153846
766,CYTRA-K,POTASSIUM CITRATE/CITRIC ACID,4058,243676.89,1267.0,192.32588003,1977440.431,0.4402520274,924.0,66.788538961,343.0,5.2533236152
767,D.H.E.45,DIHYDROERGOTAMINE MESYLATE,82,130493.74,43.0,3034.7381395,1076.0,121.27671004,17.0,291.93352941,26.0,2.8196153846
768,DACARBAZINE,DACARBAZINE,56,5023.25,13.0,386.40384615,787.0,6.5130406635,,,,
769,DACOGEN,DECITABINE,183,1523468.0,50.0,30469.36,1172.35,1299.4992963,22.0,1906.5268182,28.0,187.59071429
770,DALIRESP,ROFLUMILAST,170543,35109805.73,46308.0,758.18013583,5689755.1,6.1707059641,17359.0,196.7578864,28949.0,13.140928875
771,DALLERGY,CHLOR-MAL/PHENYLEPH/METHSCOP,18,526.12,14.0,37.58,470.0,1.1194042553,,,,
772,DANAZOL,DANAZOL,11132,2351631.65,2372.0,991.4130059,762043.0,3.062013633,1465.0,185.68037543,907.0,10.959426681
773,DANTRIUM,DANTROLENE SODIUM,1122,141935.88,331.0,428.80930514,123893.0,1.1600019652,65.0,148.99246154,266.0,5.1390977444
774,DANTROLENE SODIUM,DANTROLENE SODIUM,40980,4700656.94,5991.0,784.61975296,4320300.32,1.1037601052,1544.0,154.45782383,4447.0,4.3846773105
775,DAPSONE,DAPSONE,90466,4225031.98,18583.0,227.36005919,4114863.0,1.0726588257,9320.0,119.77560515,9263.0,5.7750858253
776,DAPTACEL DTAP,"DIPH,PERTUSS(ACELL),TET PED/PF",333,18647.51,324.0,57.55404321,264.5,70.500982987,192.0,31.697395833,132.0,2.2038636364
777,DARAPRIM,PYRIMETHAMINE,3497,1779578.78,702.0,2535.0125071,186795.0,9.5269080007,184.0,162.35902174,518.0,8.2494594595
778,DASETTA,NORETHINDRONE-ETHINYL ESTRAD,303,8565.27,195.0,43.924461538,10388.0,0.8249048113,14.0,11.880714286,181.0,0.9487292818
779,DAYPRO,OXAPROZIN,1001,229485.79,393.0,583.93330789,72481.0,3.1661509913,202.0,173.74113861,191.0,8.3152879581
780,DAYTRANA,METHYLPHENIDATE,1626,341364.02,309.0,1104.7379288,56103.0,6.0852215821,85.0,323.39035294,224.0,17.675982143
781,DDAVP,DESMOPRESSIN (NONREFRIGERATED),1001,664332.1,193.0,3442.1352332,13440.0,49.429471726,77.0,457.66376623,116.0,21.710344828
782,DDAVP,DESMOPRESSIN ACETATE,1042,847045.55,224.0,3781.4533482,84195.0,25.379098679,73.0,365.49342466,151.0,8.2866887417
783,DEBACTEROL,SULFURIC ACID/SULF PHENOL,20,336.8,18.0,18.711111111,71.0,4.7436619718,,,,
784,DECAVAC,TETANUS AND DIPHTHERIA TOX/PF,3270,127825.75,3252.0,39.306811193,2364.0,54.071806261,2159.0,28.391421955,1093.0,1.8950045746
785,DEFEROXAMINE MESYLATE,DEFEROXAMINE MESYLATE,726,244896.2,81.0,3023.4098765,8923.78,34.450657345,20.0,693.8305,61.0,7.6132786885
786,DELATESTRYL,TESTOSTERONE ENANTHATE,59,5152.88,44.0,117.11090909,305.0,16.894688525,31.0,70.959354839,13.0,7.3815384615
787,DELESTROGEN,ESTRADIOL VALERATE,2363,455035.27,1051.0,432.95458611,13044.25,34.624349778,525.0,150.60733333,526.0,8.7678897338
788,DELFLEX WITH 1.5% DEXTROSE,PERIT. DIALYSIS#6 & DEX 1.5 %,147,17509.89,16.0,1094.368125,1691006.0,0.0103547178,,,,
789,DEMADEX,TORSEMIDE,2857,416727.34,643.0,648.098507,199889.0,2.1845724402,452.0,236.84190265,191.0,19.063874346
790,DEMECLOCYCLINE HCL,DEMECLOCYCLINE HCL,35058,16161222.1,7847.0,2059.5414936,2149566.5,7.6888732621,4082.0,272.97530867,3765.0,10.323667995
791,DEMEROL,MEPERIDINE HCL,1196,306941.47,271.0,1132.6253506,135981.5,2.1016056076,134.0,255.97029851,137.0,23.440437956
792,DEMEROL,MEPERIDINE HCL/PF,6025,156889.47,3131.0,50.108422229,106992.0,1.5253882355,2769.0,14.530119177,362.0,9.1319889503
793,DEMSER,METYROSINE,149,454822.69,36.0,12633.963611,12020.0,37.838826123,,,,
794,DENAVIR,PENCICLOVIR,29120,5921044.49,20536.0,288.32511151,153522.75,38.567863655,12466.0,68.597370448,8070.0,5.6391288724
795,DENTA 5000 PLUS,SODIUM FLUORIDE,36900,376956.36,17660.0,21.345207248,2394795.2,0.1574065123,11812.0,12.135309854,5848.0,1.3845690834
796,DENTAGEL,SODIUM FLUORIDE,7247,69035.52,3203.0,21.553393693,463642.0,0.148898331,1988.0,12.135191147,1215.0,1.1969300412
797,DEPACON,VALPROIC ACID (AS SODIUM SALT),81,45679.31,,,26519.8,1.7224605766,,,,
798,DEPAKENE,VALPROIC ACID,789,549616.4,106.0,5185.0603774,178181.0,3.0845960007,19.0,628.90684211,87.0,40.93908046
799,DEPAKENE,VALPROIC ACID (AS SODIUM SALT),1843,1142870.92,235.0,4863.2805106,1714316.0,0.6666629256,22.0,452.54818182,213.0,5.6587323944
800,DEPAKOTE,DIVALPROEX SODIUM,47884,17649376.48,6225.0,2835.2412016,5758583.012,3.104231706,1292.0,490.28914861,4933.0,19.831891344
801,DEPAKOTE ER,DIVALPROEX SODIUM,65643,20210862.78,8635.0,2340.5747284,6326143.4,3.1614042409,1680.0,462.0023869,6955.0,20.231023724
802,DEPAKOTE SPRINKLE,DIVALPROEX SODIUM,8681,2655491.83,1294.0,2052.1575193,2505361.3,1.0599237044,190.0,274.69857895,1104.0,8.0017481884
803,DEPEN,PENICILLAMINE,750,341205.86,142.0,2402.858169,60477.0,5.6419111398,97.0,512.23536082,45.0,40.868444444
804,DEPLIN,LEVOMEFOLATE CALCIUM,1814,275720.5,496.0,555.88810484,92392.5,2.9883242819,482.0,157.01595436,14.0,182.41285714
805,DEPO-ESTRADIOL,ESTRADIOL CYPIONATE,9455,366114.33,4145.0,88.326738239,51783.4,7.0701099194,2534.0,53.013677979,1611.0,4.6137430168
806,DEPO-MEDROL,METHYLPREDNISOLONE ACETATE,8321,179457.48,6225.0,28.828510843,20132.0,9.8018618141,2586.0,15.304404486,3639.0,1.4633278373
807,DEPO-PROVERA,MEDROXYPROGESTERONE ACETATE,2348,399298.99,878.0,454.78244875,4977.833,79.096598665,67.0,163.21432836,811.0,2.89675709
808,DEPO-SUBQ PROVERA 104,MEDROXYPROGESTERONE ACETATE,214,24692.38,94.0,262.68489362,141.1,174.99914954,,,,
809,DEPO-TESTOSTERONE,TESTOSTERONE CYPIONATE,43443,2778562.45,18351.0,151.41204567,188464.743,16.027779362,11242.0,75.193385519,7109.0,4.8708665072
810,DERMA-SMOOTHE-FS,FLUOCINOLONE ACETONIDE,6054,266619.62,3432.0,77.686369464,826926.55,0.3224223723,2243.0,43.453869817,1189.0,4.6925820017
811,DERMA-SMOOTHE-FS,FLUOCINOLONE/SHOWER CAP,14016,590685.0,8134.0,72.61925252,1823536.557,0.323922763,5056.0,46.39875,3078.0,5.0576478233
812,DERMATOP,PREDNICARBATE,186,14971.37,114.0,131.32780702,12294.0,1.2209588367,58.0,49.310517241,56.0,3.6964285714
813,DERMOTIC,FLUOCINOLONE ACETONIDE OIL,14682,460261.51,11224.0,41.006905738,297030.0,1.5495455341,7794.0,29.200623557,3430.0,4.0767521866
814,DESFERAL,DEFEROXAMINE MESYLATE,74,42581.15,,,453.25,93.946276889,,,,
815,DESIPRAMINE HCL,DESIPRAMINE HCL,93853,10028030.97,18766.0,534.37232069,6392716.0,1.6336135486,10503.0,129.46372179,8263.0,9.282610432
816,DESLORATADINE,DESLORATADINE,36834,5082177.59,17003.0,298.89887608,1715999.0,2.9616436781,10692.0,33.902890947,6311.0,2.7055189352
817,DESMOPRESSIN ACETATE,DESMOPRESSIN (NONREFRIGERATED),3447,754199.5,1210.0,623.3053719,26329.0,28.645201109,394.0,113.52982234,816.0,2.6476715686
818,DESMOPRESSIN ACETATE,DESMOPRESSIN ACETATE,164610,24181216.5,25901.0,933.60165631,9050059.75,6.6816211191,10733.0,168.0256303,15168.0,7.5460297996
819,DESOGEN,DESOGESTREL-ETHINYL ESTRADIOL,195,11755.81,42.0,279.9002381,7560.0,1.5550013228,,,,
820,DESONATE,DESONIDE,2349,931998.24,1852.0,503.2387905,153285.0,6.0801659654,1471.0,95.046029912,381.0,6.757191601
821,DESONIDE,DESONIDE,461454,26587345.09,288493.0,92.159411459,30178977.348,0.7696357905,209262.0,13.541297799,79231.0,2.1077181911
822,DESOWEN,DESONIDE,108,33818.67,79.0,428.08443038,9641.0,3.5345316262,53.0,58.439622642,26.0,2.3961538462
823,DESOXIMETASONE,DESOXIMETASONE,240554,31167285.2,134663.0,231.4465384,14342670.44,2.173050664,91997.0,39.677552638,42666.0,3.6067325271
824,DESOXYN,METHAMPHETAMINE HCL,956,748333.38,158.0,4736.2872152,181038.0,4.1335707421,58.0,806.59913793,100.0,44.148
825,DESQUAM-X,BENZOYL PEROXIDE,14,383.98,,,1980.0,0.1939896522,,,,
826,DETROL,TOLTERODINE TARTRATE,94962,18908980.84,26711.0,707.90988132,5740291.065,3.2941905341,13651.0,168.60292067,13060.0,12.446260337
827,DETROL LA,TOLTERODINE TARTRATE,1267858,277994009.57,241264.0,1152.2399097,49838888.2,5.5782143548,121997.0,267.90522193,119267.0,19.806425248
828,DEXAMETHASONE,DEXAMETHASONE,549844,7304659.81,280159.0,26.07326486,32976254.083,0.2798603412,198142.0,9.8928853549,82017.0,2.3510640477
829,DEXAMETHASONE INTENSOL,DEXAMETHASONE,947,64334.96,520.0,123.72107692,125437.0,0.5128866283,310.0,32.537,210.0,1.5878571429
830,DEXAMETHASONE SODIUM PHOSPHATE,DEXAMETHASONE SOD PHOSPHATE,50420,646340.12,29081.0,22.22551219,613527.966,1.5436846812,16207.0,9.677117295,12874.0,1.2623085288
831,DEXAMETHASONE SODIUM PHOSPHATE,DEXAMETHASONE SODIUM PHOSP/PF,863,11875.35,389.0,30.527892031,3492.7,3.4000486729,214.0,11.792383178,175.0,1.0944571429
832,DEXCHLORPHENIRAMINE MALEATE,DEXCHLORPHENIRAMINE MALEATE,69,1808.86,40.0,45.2215,15186.0,0.1191136573,,,,
833,DEXEDRINE,DEXTROAMPHETAMINE SULFATE,2576,2056917.05,445.0,4622.2855056,257570.0,7.9822100409,207.0,683.9210628,238.0,28.080378151
834,DEXFERRUM,IRON DEXTRAN COMPLEX,37,5721.62,23.0,248.76608696,304.0,18.847716948,,,,
835,DEXILANT,DEXLANSOPRAZOLE,1252834,212518063.37,266855.0,796.38029405,45751633.5,4.6450639019,105754.0,279.35392004,161101.0,19.268404541
836,DEXMETHYLPHENIDATE HCL,DEXMETHYLPHENIDATE HCL,9976,748613.89,2184.0,342.77192766,730868.0,1.013828633,887.0,93.661476888,1297.0,7.5725905937
837,DEXPAK,DEXAMETHASONE,7798,271171.15,6978.0,38.860869877,241038.0,1.1898821176,4064.0,32.538489173,2914.0,2.6604186685
838,DEXTROAMPHETAMINE SULFATE,DEXTROAMPHETAMINE SULFATE,40652,2791404.13,9037.0,308.88614916,4383907.0,0.6400805371,4905.0,98.146256881,4132.0,9.0607841239
839,DEXTROAMPHETAMINE SULFATE ER,DEXTROAMPHETAMINE SULFATE,64739,21382933.49,10836.0,1973.3235041,5594997.0,3.8272451356,5189.0,291.74421661,5647.0,16.8339915
840,DEXTROAMPHETAMINE-AMPHET ER,DEXTROAMPHETAMINE/AMPHETAMINE,199348,41750336.73,34539.0,1208.7882316,8554701.0,4.8813991718,10695.0,181.14480598,23844.0,11.100827462
841,DEXTROAMPHETAMINE-AMPHETAMINE,DEXTROAMPHETAMINE/AMPHETAMINE,597047,49530240.69,92945.0,532.89838819,39776491.611,1.2456223063,33154.0,139.64922935,59791.0,12.418182502
842,DEXTROSE 10%-0.45% NACL,DEXTROSE 10 % AND 0.45 % NACL,18,204.37,,,42000.0,0.0048659524,,,,
843,DEXTROSE 2.5%-0.45% NACL,DEXTROSE 2.5 % AND 0.45 % NACL,13,303.69,13.0,23.360769231,47000.0,0.0064614894,,,,
844,DEXTROSE 5%-0.2% NACL,DEXTROSE 5 %-0.2 % NACL,441,9279.84,256.0,36.249375,1560930.5,0.0059450693,41.0,23.16,215.0,0.4990232558
845,DEXTROSE 5%-0.2% NACL-KCL,POTASSIUM CHLORIDE/D5-0.2%NACL,100,2315.17,55.0,42.094,463807.0,0.0049916668,,,,
846,DEXTROSE 5%-0.225% NACL,DEXTROSE 5 %-0.2 % NACL,290,3393.26,142.0,23.896197183,870906.0,0.0038962414,19.0,11.941578947,123.0,0.0804878049
847,DEXTROSE 5%-0.225% NACL-KCL,POTASSIUM CHLORIDE/D5-0.2%NACL,23,393.68,14.0,28.12,110200.0,0.0035724138,,,,
848,DEXTROSE 5%-0.3% NACL,DEXTROSE 5 % AND 0.3 % NACL,14,151.25,,,46000.0,0.0032880435,,,,
849,DEXTROSE 5%-0.45% NACL,DEXTROSE 5 %-0.45 % NACL,36888,647653.79,20027.0,32.339031807,129209767.17,0.0050124213,2744.0,17.662201166,17283.0,0.3738349824
850,DEXTROSE 5%-0.45% NACL-KCL,POTASSIUM CHLORIDE/D5-0.45NACL,4066,95326.8,2042.0,46.683055828,18118082.857,0.0052614176,338.0,19.474289941,1704.0,0.6232394366
851,DEXTROSE 5%-0.9% NACL,DEXTROSE 5 % AND 0.9 % NACL,8923,158331.32,5196.0,30.471770593,32848980.501,0.0048199767,857.0,18.201540257,4339.0,0.4387070754
852,DEXTROSE 5%-1/2NS-KCL,POTASSIUM CHLORIDE/D5-0.45NACL,833,20846.07,482.0,43.249107884,3552205.63,0.0060930311,61.0,22.467704918,421.0,0.2689311164
853,DEXTROSE 5%-NS-KCL,POTASSIUM CHLORIDE/D5-0.9%NACL,316,10223.9,157.0,65.120382166,1551783.667,0.0065673176,39.0,27.743589744,118.0,0.4406779661
854,DEXTROSE 5%-POTASSIUM CHLORIDE,POTASSIUM CHLORIDE IN D5W,167,4662.33,87.0,53.59,670461.0,0.0069433656,,,,
855,DEXTROSE IN LACTATED RINGERS,DEXTROSE 5%-LACTATED RINGERS,747,19401.98,450.0,43.115511111,3123683.0,0.0062112513,60.0,17.824666667,390.0,0.6497948718
856,DEXTROSE IN WATER,DEXTROSE 10 % IN WATER,361,6021.75,193.0,31.200777202,1060625.0,0.0059109898,34.0,12.221764706,159.0,0.5689937107
857,DEXTROSE IN WATER,DEXTROSE 5 % IN WATER,20006,618905.27,8257.0,74.955222236,37012405.064,0.0295257788,1254.0,26.252169059,7003.0,0.8240554048
858,DEXTROSE IN WATER,DEXTROSE 50 % IN WATER,1422,18653.03,1122.0,16.624803922,162556.0,0.1566297638,105.0,11.405619048,1017.0,0.3048869223
