,drugname_brand,drugname_generic,claim_count,total_spending,user_count,total_spending_per_user,unit_count,unit_cost_wavg,user_count_non_lowincome,out_of_pocket_avg_non_lowincome,user_count_lowincome,out_of_pocket_avg_lowincome
927,DOXIL,DOXORUBICIN HCL PEG-LIPOSOMAL,75,244551.23,19.0,12871.117368,2260.0,108.20850885,,,,
928,DOXORUBICIN HCL,DOXORUBICIN HCL,654,53008.02,215.0,246.54893023,40868.0,1.3701697888,94.0,49.624148936,121.0,2.2651239669
929,DOXORUBICIN HCL LIPOSOME,DOXORUBICIN HCL PEG-LIPOSOMAL,166,571588.09,56.0,10206.930179,6410.0,89.171308892,29.0,940.87862069,27.0,3.1092592593
930,DOXY 100,DOXYCYCLINE HYCLATE,1753,357488.88,454.0,787.42044053,364156.0,0.9816915827,142.0,202.07746479,312.0,2.7225961538
931,DOXYCYCLINE HYCLATE,DOXYCYCLINE HYCLATE,3050930,183102829.93,1988395.0,92.085742486,90073346.712,2.2122127803,1318413.0,35.09626485,669982.0,2.5456235541
932,DOXYCYCLINE IR-DR,DOXYCYCLINE MONOHYDRATE,5069,3536887.65,2115.0,1672.287305,205118.0,17.243185142,1918.0,108.18428571,197.0,8.4182741117
933,DOXYCYCLINE MONOHYDRATE,DOXYCYCLINE MONOHYDRATE,689153,18340176.27,500709.0,36.62841345,20448420.3,0.9113029668,340561.0,18.520528892,160148.0,1.9956676324
934,DRITHOCREME HP,ANTHRALIN,53,6224.6,28.0,222.30714286,3153.0,1.9741833175,17.0,117.74176471,11.0,4.7863636364
935,DRONABINOL,DRONABINOL,137385,49503260.88,41345.0,1197.3215837,8003035.0,5.9645277364,19881.0,106.34913083000001,21464.0,6.1091343645
936,DROSPIRENONE-ETHINYL ESTRADIOL,ETHINYL ESTRADIOL/DROSPIRENONE,1147,80313.62,296.0,271.3297973,46214.0,1.7380659647,38.0,154.41447368,258.0,5.4321317829
937,DROXIA,HYDROXYUREA,2653,116937.94,549.0,213.0017122,146440.0,0.7985054753,320.0,154.52584375,229.0,13.221266376
938,DUAC,CLINDAMYCIN PHOS/BENZOYL PEROX,68,19854.27,33.0,601.64454545,3195.0,6.2141690141,18.0,87.626666667,15.0,28.18
939,DUAVEE,"ESTROGENS,CONJ/BAZEDOXIFENE",4859,840733.65,1432.0,587.10450419,195002.0,4.3114103958,964.0,226.82205394,468.0,12.624786325
940,DUET DHA 400,PNV106/IRON/FA/OM3/DHA/EPA,34,5646.05,,,2400.0,2.3525208333,,,,
941,DUET DHA BALANCED,PNV117/IRON/FA/OM3/DHA/EPA,16,2273.11,,,960.0,2.3678229167,,,,
942,DUETACT,PIOGLITAZONE HCL/GLIMEPIRIDE,376,243259.51,84.0,2895.9465476,15188.0,16.021797776,50.0,369.772,34.0,10.757647059
943,DUEXIS,IBUPROFEN/FAMOTIDINE,15217,20948013.92,6812.0,3075.1635232,1303052.0,16.07611509,3348.0,136.96333931,3464.0,9.3275577367
944,DULERA,MOMETASONE/FORMOTEROL,723175,230364258.18,210422.0,1094.7726862,12121211.633,19.005054213,123298.0,230.03954541,87124.0,16.996073872
945,DULOXETINE HCL,DULOXETINE HCL,7887481,746455799.01,1290339.0,578.49588287,376418278.63,1.9825843402,668044.0,168.9201381,622295.0,11.051286705
946,DUONEB,IPRATROPIUM/ALBUTEROL SULFATE,32,345.71,26.0,13.296538462,2319.0,0.1490771884,,,,
947,DURAGESIC,FENTANYL,22840,29142852.46,2705.0,10773.697767,318578.0,87.700092189,845.0,646.6040355,1860.0,20.91288172
948,DURAMORPH,MORPHINE SULFATE/PF,27,1011.74,,,1180.0,0.8329984737,,,,
949,DUREZOL,DIFLUPREDNATE,583924,90936359.47,379597.0,239.5602691,3018108.52,30.130248421,280143.0,77.907019701,99454.0,8.3517222032
950,DUTASTERIDE,DUTASTERIDE,138714,28887961.29,99047.0,291.65912436,7415621.0,3.8955552461,72464.0,53.194215335,26583.0,2.0191103337
951,DUTASTERIDE-TAMSULOSIN,DUTASTERIDE/TAMSULOSIN HCL,8254,2002360.67,7766.0,257.83681046,447309.0,4.4764596062,5689.0,43.367138337,2077.0,1.2706451613
952,DUTOPROL,METOPROLOL SUCCINATE/HCTZ,1936,409415.5,599.0,683.49833055,103795.0,3.9436451936,419.0,222.37863962,180.0,11.333333333
953,DYAZIDE,TRIAMTERENE/HYDROCHLOROTHIAZID,10355,934899.51,2311.0,404.54327564,579997.0,1.6119040443,2039.0,219.52613046,272.0,25.262794118
954,DYMISTA,AZELASTINE/FLUTICASONE,126219,24978787.12,55099.0,453.34374707,3482599.0,7.1724557206,45385.0,106.87426374,9714.0,10.536337245
955,DYRENIUM,TRIAMTERENE,16302,6210650.59,3628.0,1711.8662045,878432.0,7.0739947962,2510.0,403.9227012,1118.0,23.481833631
956,DYSPORT,ABOBOTULINUMTOXINA,214,264795.56,82.0,3229.2141463,355.0,752.33998026,34.0,318.65411765,48.0,4.975
957,E.E.S. 200,ERYTHROMYCIN ETHYLSUCCINATE,8899,5738447.15,1604.0,3577.585505,1895718.0,3.0270573735,485.0,256.9988866,1119.0,7.7442359249
958,E.E.S. 400,ERYTHROMYCIN ETHYLSUCCINATE,2626,687454.56,1697.0,405.0999175,92456.0,7.4354780652,1119.0,39.40155496,578.0,4.7946539792
959,EASY COMFORT INSULIN SYRINGE,"SYRING W-NDL,DISP,INSUL,0.5 ML",8070,361954.72,2290.0,158.05882969,780703.0,0.4636178301,251.0,43.489840637,2039.0,4.1462873958
960,EASY COMFORT INSULIN SYRINGE,"SYRINGE AND NEEDLE,INSULIN,1ML",4766,228082.34,1419.0,160.73455955,495920.0,0.4599257893,157.0,35.814458599,1262.0,4.0146751189
961,EASY COMFORT PEN NEEDLES,"PEN NEEDLE, DIABETIC",37024,1959093.46,10901.0,179.71685717,4028270.0,0.4864813051,1311.0,46.743615561,9590.0,4.2667820647
962,EASY TOUCH,"SYRING W-NDL,DISP,INSUL,0.3 ML",15020,316806.79,5456.0,58.06576063,1497648.0,0.2114374135,2208.0,21.825498188,3248.0,5.0167703202
963,EASY TOUCH,"SYRING W-NDL,DISP,INSUL,0.5 ML",55311,1191806.4,17489.0,68.146057522,5680367.0,0.2098270911,5976.0,24.081057564,11513.0,5.6623251976
964,EASY TOUCH,"SYRINGE AND NEEDLE,INSULIN,1ML",20584,452945.28,6975.0,64.938391398,2206049.344,0.2062770617,2383.0,20.231607218,4592.0,5.4045993031
965,EASY TOUCH ALCOHOL PREP PADS,ALCOHOL ANTISEPTIC PADS,44695,205761.01,12482.0,16.484618651,5250929.997,0.0391856319,1829.0,7.8260032805,10653.0,3.6207594105
966,EASY TOUCH INSULIN SAFETY,"SYRINGE,NEEDLE,INSULN,SAFE,1ML",976,28191.95,260.0,108.43057692,92583.0,0.3043249497,88.0,22.941931818,172.0,3.2785465116
967,EASY TOUCH INSULIN SAFETY,"SYRINGE,NEEDLE,INSULN,SF 0.5ML",1093,31904.78,332.0,96.09873494,104805.0,0.3045481118,144.0,28.748611111,188.0,2.9299468085
968,EASY TOUCH INSULIN SYRINGE,"SYRING W-NDL,DISP,INSUL,0.3 ML",1229,25960.32,454.0,57.181321586,114149.0,0.227424857,195.0,14.656974359,259.0,4.4282625483
969,EASY TOUCH INSULIN SYRINGE,"SYRING W-NDL,DISP,INSUL,0.5 ML",3200,70028.98,1146.0,61.107312391,328638.0,0.2131462661,392.0,19.216505102,754.0,4.8825331565
970,EASY TOUCH INSULIN SYRINGE,"SYRINGE AND NEEDLE,INSULIN,1ML",3956,90681.67,1320.0,68.698234848,414986.0,0.2184209245,405.0,21.371506173,915.0,5.2161311475
971,EASY TOUCH PEN NEEDLE,"PEN NEEDLE, DIABETIC",143343,3830265.02,45817.0,83.599210337,16144582.6,0.2372426078,14271.0,34.428808773,31546.0,5.1148421353
972,EASY-TOUCH INSULIN SYRINGE,"SYRINGE AND NEEDLE,INSULIN,1ML",30036,690489.78,9837.0,70.193125953,3234946.0,0.2134470807,3465.0,21.920470418,6372.0,5.3546453233
973,ECLIPSE SYRINGE,"SYRINGE AND NEEDLE,INSULIN,1ML",26,1056.67,18.0,58.703888889,2625.0,0.4025409524,,,,
974,EC-NAPROSYN,NAPROXEN,159,31500.49,64.0,492.19515625,12488.0,2.4946180954,42.0,186.25761905,22.0,4.3827272727
975,ECONAZOLE NITRATE,ECONAZOLE NITRATE,541506,118587924.55,289022.0,410.30760478,35990735.042,3.2949570052,171518.0,28.112980329,117504.0,2.3782309538
976,EDARBI,AZILSARTAN MEDOXOMIL,53903,11853941.79,11100.0,1067.9226838,2404993.25,4.9295358708,7605.0,358.51231821,3495.0,21.801450644
977,EDARBYCLOR,AZILSARTAN MED/CHLORTHALIDONE,55809,11566945.91,11098.0,1042.2549928,2402375.0,4.8150001792,7337.0,356.49042933,3761.0,24.253669237
978,EDECRIN,ETHACRYNIC ACID,25393,33915117.14,5721.0,5928.1798881,1746259.0,19.421584736,3881.0,509.8526488,1840.0,23.958347826
979,EDLUAR,ZOLPIDEM TARTRATE,2899,1140648.38,642.0,1776.7108723,104692.0,10.895360947,459.0,331.90930283,183.0,27.149125683
980,ED-SPAZ,HYOSCYAMINE SULFATE,19,335.18,12.0,27.931666667,1116.0,0.3003405018,,,,
981,EDURANT,RILPIVIRINE HCL,20887,18169872.42,2838.0,6402.3510994,648786.0,28.005956386,650.0,355.37052308,2188.0,11.945507313
982,EFFER-K,POTASSIUM BICARBONATE/CIT AC,2952,68828.51,1218.0,56.509449918,201849.0,0.3445587913,845.0,36.035775148,373.0,3.9020911528
983,EFFEXOR XR,VENLAFAXINE HCL,50075,25638307.45,7385.0,3471.6733175,2919502.8,8.7950781018,3808.0,603.64251838,3577.0,28.554618395
984,EFFIENT,PRASUGREL HCL,469281,201860976.62,93614.0,2156.3118403,19377915.9,10.417063878,61369.0,393.38910802,32245.0,30.433378818
985,EFUDEX,FLUOROURACIL,308,100518.5,284.0,353.93838028,12870.0,7.8102952603,232.0,70.803146552,52.0,6.5030769231
986,EGRIFTA,TESAMORELIN ACETATE,3231,12023632.44,537.0,22390.376983,203040.0,59.218047872,143.0,1012.1055944,394.0,4.5274365482
987,ELAPRASE,IDURSULFASE,73,4313699.16,,,4251.0,1014.7492731,,,,
988,ELDEPRYL,SELEGILINE HCL,14,1820.14,,,537.0,3.3894599628,,,,
989,ELELYSO,TALIGLUCERASE ALFA,105,3257901.88,,,4524.0,720.13746242,,,,
990,ELENZAPATCH,LIDOCAINE HCL/MENTHOL,12,21283.08,12.0,1773.59,555.0,38.347891892,,,,
991,ELESTAT,EPINASTINE HCL,544,118966.7,206.0,577.50825243,3520.0,33.797357955,126.0,158.85039683,80.0,9.719625
992,ELESTRIN,ESTRADIOL,2491,462475.21,917.0,504.33501636,145746.0,3.1731588517,739.0,183.88784844,178.0,15.193595506
993,ELIDEL,PIMECROLIMUS,48225,21878442.15,27336.0,800.35272717,2829527.03,7.7321905456,17702.0,105.18100667,9634.0,7.0702844094
994,ELIGARD,LEUPROLIDE ACETATE,1046,1468724.62,480.0,3059.8429583,1046.0,1404.1344359,252.0,409.88960317,228.0,20.572938596
995,ELIMITE,PERMETHRIN,571,49152.45,495.0,99.297878788,40860.0,1.2029478708,374.0,11.925481283,121.0,2.3529752066
996,ELINEST,NORGESTREL-ETHINYL ESTRADIOL,4068,93037.36,771.0,120.67102464,145057.0,0.6413848349,75.0,78.6468,696.0,4.6687643678
997,ELIPHOS,CALCIUM ACETATE,5719,745773.31,2647.0,281.74284473,2325619.0,0.3206773379,1952.0,40.419569672,695.0,4.9251366906
998,ELIQUIS,APIXABAN,2400991,939333151.83,481501.0,1950.8436158,174971885.08,5.3695180827,354208.0,388.72115991,127293.0,27.82970289
999,ELITE-OB,"IRON,CARBONYL/FA/MULTIVIT-MIN",265,16789.19,100.0,167.8919,14281.0,1.1756312583,17.0,49.224117647,83.0,2.9224096386
1000,ELIXOPHYLLIN,THEOPHYLLINE ANHYDROUS,1995,325326.94,417.0,780.16052758,1666868.5,0.1951725286,111.0,128.24927928,306.0,3.869869281
1001,ELLA,ULIPRISTAL ACETATE,114,5126.87,92.0,55.726847826,139.0,36.883956835,,,,
1002,ELLENCE,EPIRUBICIN HCL,20,2225.34,,,1000.0,2.22534,,,,
1003,ELMIRON,PENTOSAN POLYSULFATE SODIUM,112148,85091226.11,24002.0,3545.1723236,12601708.02,6.7523565833,14537.0,577.47374699,9465.0,23.411821447
1004,ELOCON,MOMETASONE FUROATE,869,101329.86,520.0,194.86511538,48437.0,2.0963252912,408.0,51.390906863,112.0,7.1430357143
1005,EMADINE,EMEDASTINE DIFUMARATE,91,13312.14,50.0,266.2428,630.0,21.130380952,23.0,111.29826087,27.0,5.2725925926
1006,EMBEDA,MORPHINE SULFATE/NALTREXONE,3800,1832200.15,1663.0,1101.7439266,177774.0,9.9423611495,546.0,165.5139011,1117.0,8.2733393017
1007,EMCYT,ESTRAMUSTINE PHOSPHATE SODIUM,339,260558.12,114.0,2285.5975439,26106.0,9.9807753007,91.0,395.3721978,23.0,5.6295652174
1008,EMEND,APREPITANT,14942,9329448.93,5557.0,1678.8643027,56070.0,168.85993933,3896.0,214.41725616,1661.0,15.446773028
1009,EMEND,FOSAPREPITANT DIMEGLUMINE,891,360629.54,275.0,1311.3801455,1403.0,257.04172488,111.0,120.17927928,164.0,8.3167073171
1010,EMLA,LIDOCAINE/PRILOCAINE,121,13841.86,53.0,261.16716981,8980.0,1.5414097996,34.0,61.158529412,19.0,10.168421053
1011,EMOQUETTE,DESOGESTREL-ETHINYL ESTRADIOL,2382,48346.09,464.0,104.19415948,87768.0,0.5508395999,39.0,78.680512821,425.0,3.9987294118
1012,EMSAM,SELEGILINE,7101,10491237.73,1305.0,8039.2626284,236169.0,44.423621431,619.0,986.44628433,686.0,18.157201166
1013,EMTRIVA,EMTRICITABINE,27774,12822266.08,3599.0,3562.7302251,898909.0,17.528572129,788.0,295.78607868,2811.0,9.964642476
1014,ENABLEX,DARIFENACIN HYDROBROMIDE,130710,46900949.48,27886.0,1681.8815707,5516055.0,8.5026644763,19025.0,322.76625966,8861.0,19.140006771
1015,ENALAPRIL MALEATE,ENALAPRIL MALEATE,4324008,124592961.97,798422.0,156.04900913,300536172.05,0.4082441392,526516.0,40.776341688,271906.0,6.6129943069
1016,ENALAPRILAT,ENALAPRILAT DIHYDRATE,17,7478.49,11.0,679.86272727,5223.0,1.4318380241,,,,
1017,ENALAPRIL-HYDROCHLOROTHIAZIDE,ENALAPRIL/HYDROCHLOROTHIAZIDE,261331,3755471.14,52233.0,71.898438535,16023225.5,0.2342870422,36920.0,34.603039003,15313.0,7.5246529093
1018,ENBRACE HR,PRENATAL #92/IRON/FA #8/PS-DHA,26,2841.33,18.0,157.85166667,780.0,3.6427307692,,,,
1019,ENBREL,ETANERCEPT,365654,1385143654.7,51081.0,27116.611943,1783929.75,792.87225454,25740.0,1590.4623904,25341.0,34.116365968
1020,ENDOCET,OXYCODONE HCL/ACETAMINOPHEN,386737,26553373.9,133406.0,199.04182645,36806906.334,0.666469934,61921.0,44.905952423,71485.0,5.2798368889
1021,ENDODAN,OXYCODONE HCL/ASPIRIN,41,2814.38,17.0,165.55176471,3557.0,0.7912229407,,,,
1022,ENDOMETRIN,"PROGESTERONE,MICRONIZED",41,16367.57,25.0,654.7028,1915.0,8.5470339426,,,,
1023,ENGERIX-B ADULT,HEPATITIS B VIRUS VACCINE/PF,2655,161227.31,1649.0,97.772777441,2737.0,58.926078175,1331.0,30.964432757,318.0,5.3309433962
1024,ENGERIX-B PEDIATRIC-ADOLESCENT,HEPATITIS B VIRUS VACCINE/PF,54,2930.7,42.0,69.778571429,45.5,64.88088823,30.0,44.579,12.0,5.8
1025,ENJUVIA,"ESTROGENS,CONJ.,SYNTHETIC B",5513,631683.86,1801.0,350.74062188,256483.0,2.4658519896,1390.0,187.58866906,411.0,19.131532847
1026,ENOXAPARIN SODIUM,ENOXAPARIN SODIUM,810511,316414099.85,406891.0,777.63848266,8588919.417,37.000422206,262533.0,140.27673546,144358.0,7.3616809598
1027,ENPRESSE,LEVONORGESTREL-ETHIN ESTRADIOL,4011,89216.65,596.0,149.69236577,134826.0,0.6617169537,59.0,90.130677966,537.0,6.0174860335
1028,ENSKYCE,DESOGESTREL-ETHINYL ESTRADIOL,2621,44038.48,549.0,80.215810565,103740.0,0.4245081936,87.0,55.390344828,462.0,6.1817748918
1029,ENTACAPONE,ENTACAPONE,173258,53030282.2,24869.0,2132.3849853,19223204.5,2.7586598374,15904.0,387.02080483,8965.0,18.185635248
1030,ENTECAVIR,ENTECAVIR,58379,59417428.3,8940.0,6646.2447763,1895585.0,31.347800347,2965.0,741.62015514,5975.0,12.37345272
1031,ENTOCORT EC,BUDESONIDE,1688,3117790.77,413.0,7549.1301937,137579.0,22.661821717,234.0,646.85636752,179.0,20.626368715
1032,ENTRESTO,SACUBITRIL/VALSARTAN,7291,3236073.91,3740.0,865.26040374,521346.0,6.20753284,2325.0,191.66684301,1415.0,8.1411519435
1033,ENTYVIO,VEDOLIZUMAB,1125,6411865.96,317.0,20226.706498,4086.0,1569.2280861,129.0,1180.5725581,188.0,18.320265957
1034,ENULOSE,LACTULOSE,164451,2692029.81,34653.0,77.685332006,116147185.03,0.0231777448,7586.0,20.983352228,27067.0,0.979478701
1035,EPANED,ENALAPRIL MALEATE,247,137371.54,64.0,2146.4303125,71970.0,1.9087333611,12.0,341.55833333,52.0,8.1923076923
1036,EPIDUO,ADAPALENE/BENZOYL PEROXIDE,2471,843776.74,1362.0,619.51302496,116300.0,7.2524515491,553.0,102.17457505,809.0,7.5581829419
1037,EPIDUO FORTE,ADAPALENE/BENZOYL PEROXIDE,41,17252.33,37.0,466.27918919,1935.0,8.9159328165,19.0,65.454210526,18.0,2.4
1038,EPIFOAM,HYDROCORTISONE/PRAMOXINE,176,15641.06,101.0,154.8619802,2310.0,6.771021645,59.0,64.130508475,42.0,4.4585714286
1039,EPINASTINE HCL,EPINASTINE HCL,42813,2962055.69,17058.0,173.64613026,259371.5,11.420127848,11059.0,45.250197125,5999.0,3.8161010168
1040,EPINEPHRINE,EPINEPHRINE,16946,4245821.75,15331.0,276.94356206,37355.4,122.34637651,10803.0,32.805469777,4528.0,2.4157000883
1041,EPINEPHRINE,EPINEPHRINE HCL/PF,73,1553.94,65.0,23.906769231,215.0,7.227627907,,,,
1042,EPIPEN 2-PAK,EPINEPHRINE,258864,120577533.88,224783.0,536.41749545,533231.365,226.12610922,134841.0,73.960207355,89942.0,4.9434107536
1043,EPIPEN JR 2-PAK,EPINEPHRINE,2498,1185121.87,2182.0,543.13559578,5238.0,226.25465254,1301.0,72.906825519,881.0,4.5062315551
1044,EPIRUBICIN HCL,EPIRUBICIN HCL,48,7590.06,18.0,421.67,2925.0,2.4126323253,,,,
1045,EPITOL,CARBAMAZEPINE,106416,6606172.54,22519.0,293.35994227,12775323.0,0.5171041499,11942.0,75.66145788,10577.0,9.1016091519
1046,EPIVIR,LAMIVUDINE,9130,1410840.05,1815.0,777.3223416,1918426.0,1.9394102987,346.0,125.86442197,1469.0,6.9580530973
1047,EPIVIR HBV,LAMIVUDINE,1909,714556.61,502.0,1423.4195418,213830.0,9.6300995918,132.0,295.17939394,370.0,13.128864865
1048,EPLERENONE,EPLERENONE,165059,22549940.23,33572.0,671.68891427,10054399.024,2.2475732435,27237.0,184.67760473,6335.0,13.039843725
1049,EPOGEN,EPOETIN ALFA,10261,6408037.66,3012.0,2127.5025432,37465.0,181.83741553,1064.0,353.10093985,1948.0,9.7478336756
1050,EPROSARTAN MESYLATE,EPROSARTAN MESYLATE,2043,317255.06,640.0,495.71103125,124551.09,2.5471881458,582.0,83.894570447,58.0,7.7544827586
1051,EPZICOM,ABACAVIR SULFATE/LAMIVUDINE,173528,210540267.67,20787.0,10128.45854,5335973.0,39.456771552,4555.0,661.39175851,16232.0,20.218689625
1052,EQUETRO,CARBAMAZEPINE,7361,2027411.46,1119.0,1811.8064879,630490.0,3.2168332882,264.0,446.81026515,855.0,20.486830409
1053,ERAXIS (WATER DILUENT),ANIDULAFUNGIN,345,346585.98,95.0,3648.2734737,12242.0,28.453379747,43.0,737.97860465,52.0,8.9292307692
1054,ERBITUX,CETUXIMAB,628,4558188.39,147.0,31008.084286,428100.0,10.64749233,34.0,1583.0126471,113.0,33.707079646
1055,ERGOLOID MESYLATES,ERGOLOID MESYLATES,1213,879807.58,315.0,2793.0399365,152932.0,5.7529331991,214.0,173.46934579,101.0,9.9146534653
1056,ERIVEDGE,VISMODEGIB,6820,67633986.36,1546.0,43747.72727,202521.0,333.96036144,997.0,3370.9688867,549.0,122.57668488
1057,ERRIN,NORETHINDRONE,5680,116574.67,1471.0,79.248585996,212359.0,0.5489509274,207.0,51.444396135,1264.0,4.1385126582
1058,ERTACZO,SERTACONAZOLE NITRATE,1185,810561.42,760.0,1066.5281842,78234.5,10.360664668,633.0,100.09120063,127.0,8.1535433071
1059,ERY,ERYTHROMYCIN BASE/ETHANOL,2833,214009.62,1156.0,185.12942907,196580.0,1.0886642588,642.0,31.481479751,514.0,2.3654280156
1060,ERYGEL,ERYTHROMYCIN BASE/ETHANOL,697,143314.22,426.0,336.41835681,32010.0,4.4771702593,204.0,37.910784314,222.0,1.9814864865
1061,ERYPED 200,ERYTHROMYCIN ETHYLSUCCINATE,5298,4066677.8,1483.0,2742.1967633,1259078.0,3.2298855194,529.0,225.31977316,954.0,7.717442348
1062,ERYPED 400,ERYTHROMYCIN ETHYLSUCCINATE,2558,2656798.23,617.0,4305.9938898,497409.0,5.3412749468,196.0,283.08780612,421.0,17.874869359
1063,ERY-TAB,ERYTHROMYCIN BASE,24124,6533979.33,13504.0,483.85510441,1187511.0,5.7746439737,8127.0,86.634309093,5377.0,3.6991333457
1064,ERYTHROCIN LACTOBIONATE,ERYTHROMYCIN LACTOBIONATE,136,99796.25,23.0,4338.9673913,92723.0,10.573425866,,,,
1065,ERYTHROCIN STEARATE,ERYTHROMYCIN STEARATE,12888,4630489.4,6564.0,705.43714199,703757.5,6.5796661492,3363.0,85.259892953,3201.0,3.9596844736
1066,ERYTHROMYCIN,ERYTHROMYCIN BASE,848213,33685763.81,550853.0,61.152002095,5987894.925,3.9620883249,363659.0,13.368939694,187194.0,1.826639903
1067,ERYTHROMYCIN,ERYTHROMYCIN BASE/ETHANOL,29678,2006393.62,17593.0,114.04499631,1775823.666,1.2269666243,10607.0,18.848778165,6986.0,1.9531563126
1068,ERYTHROMYCIN ETHYLSUCCINATE,ERYTHROMYCIN ETHYLSUCCINATE,6417,1631433.23,3870.0,421.55897416,254981.0,6.3982541052,2678.0,35.605582524,1192.0,3.8217281879
1069,ERYTHROMYCIN-BENZOYL PEROXIDE,ERYTHROMYCIN/BENZOYL PEROXIDE,22766,2643070.81,9176.0,288.04171861,1000844.09,2.6408417019,2816.0,29.001360085,6360.0,2.5140550314
1070,ESBRIET,PIRFENIDONE,34726,274891723.33,6518.0,42174.244144,9230586.984,29.780524663,5541.0,3108.5621909,977.0,152.69629478
1071,ESCAVITE,PEDI MULTIVIT #47/IRON/FLUORID,13,642.5,11.0,58.409090909,570.0,1.1271929825,,,,
1072,ESCITALOPRAM OXALATE,ESCITALOPRAM OXALATE,8020951,113743531.94,1419034.0,80.155607223,335185586.74,0.3383716388,845109.0,37.259379039,573925.0,6.0315535828
1073,ESGIC,BUTALB/ACETAMINOPHEN/CAFFEINE,817,164559.84,290.0,567.44772414,67847.0,2.4051505715,194.0,154.85252577,96.0,1.9096875
1074,ESOMEPRAZOLE MAGNESIUM,ESOMEPRAZOLE MAGNESIUM,959491,267490610.32,348053.0,768.53413222,44820927.0,5.9676662059,141807.0,83.967495258,206246.0,4.4269853476
1075,ESOMEPRAZOLE SODIUM,ESOMEPRAZOLE SODIUM,52,35763.17,29.0,1233.2127586,1098.0,32.626208196,,,,
1076,ESOMEPRAZOLE STRONTIUM,ESOMEPRAZOLE STRONTIUM,4705,870657.96,2221.0,392.01168843,337532.3,2.5814913929,1224.0,54.855882353,997.0,4.4709027081
1077,ESTARYLLA,NORGESTIMATE-ETHINYL ESTRADIOL,789,16681.98,319.0,52.29460815,30352.0,0.5496171587,22.0,24.776818182,297.0,2.6494612795
1078,ESTAZOLAM,ESTAZOLAM,78408,1557373.33,16560.0,94.044283213,2539156.0,0.6148552951,14059.0,21.233424852,2501.0,5.0136665334
1079,ESTRACE,ESTRADIOL,430212,100920733.2,235551.0,428.44536088,19273518.953,5.2382464548,190271.0,145.48959568,45280.0,6.8398562279
1080,ESTRADIOL,ESTRADIOL,1852330,49430698.36,414349.0,119.29725512,84172730.566,2.5050159623,308811.0,52.437961472,105538.0,8.3370429608
1081,ESTRADIOL VALERATE,ESTRADIOL VALERATE,4418,657250.56,1954.0,336.36159672,25783.25,26.435317721,938.0,114.6276226,1016.0,4.5264862205
1082,ESTRADIOL-NORETHINDRONE ACETAT,ESTRADIOL/NORETHINDRONE ACET,43120,6538966.05,11522.0,567.52005294,2065953.0,3.1653196941,9918.0,162.92279492,1604.0,10.801564838
1083,ESTRING,ESTRADIOL,72496,19949075.45,28383.0,702.85295599,72623.251,274.69268003,25206.0,279.0938106,3177.0,13.879704123
1084,ESTROPIPATE,ESTROPIPATE,51516,1247075.6,14796.0,84.284644499,2681386.5,0.4705882671,12382.0,50.301536908,2414.0,7.6962261806
1085,ESTROSTEP FE,NORETHINDRONE-E.ESTRADIOL-IRON,48,8900.82,,,1963.0,4.5342944473,,,,
1086,ESZOPICLONE,ESZOPICLONE,495540,31517038.42,118769.0,265.36418106,17363071.5,1.8159041744,73782.0,131.92342685,44987.0,7.1818394203
1087,ETHAMBUTOL HCL,ETHAMBUTOL HCL,55262,4320232.14,12007.0,359.80945615,3900555.07,1.1154914312,8292.0,130.12007839,3715.0,8.6055047106
1088,ETHOSUXIMIDE,ETHOSUXIMIDE,14204,2323747.2,1796.0,1293.8458797,2383274.0,1.2137196623,471.0,245.75953291,1325.0,7.7570188679
1089,ETIDRONATE DISODIUM,ETIDRONATE DISODIUM,1042,196904.13,338.0,582.55659763,42222.0,5.0982634264,236.0,118.53271186,102.0,4.7761764706
1090,ETODOLAC,ETODOLAC,494286,31321510.5,179762.0,174.23877405,36890192.999,0.8477519913,120756.0,45.343468316,59006.0,5.2443024438
1091,ETODOLAC ER,ETODOLAC,72567,8324004.52,25585.0,325.34705961,4066084.0,2.0661863539,19902.0,53.999689478,5683.0,7.0695301777
1092,ETOPOSIDE,ETOPOSIDE,365,35784.7,122.0,293.31721311,10671.5,3.6625135167,55.0,50.717090909,67.0,4.8937313433
1093,EURAX,CROTAMITON,4706,2164648.7,2761.0,784.00894603,487907.55,4.6610549228,1359.0,111.26586461,1402.0,5.6034950071
1094,EVAMIST,ESTRADIOL,3660,497756.43,1240.0,401.41647581,40638.0,12.248546434,1025.0,175.73593171,215.0,15.107162791
1095,EVEKEO,AMPHETAMINE SULFATE,271,101575.41,138.0,736.05369565,20167.0,5.036569686,60.0,180.26666667,78.0,2.5801282051
1096,EVISTA,RALOXIFENE HCL,64498,20820825.73,16880.0,1233.4612399,3215039.0,6.4760725235,13227.0,308.84007409,3653.0,14.276777991
1097,EVOCLIN,CLINDAMYCIN PHOSPHATE,27,16678.11,19.0,877.79526316,2750.0,6.0647672727,,,,
1098,EVOTAZ,ATAZANAVIR SULFATE/COBICISTAT,6794,9808754.57,1420.0,6907.5736408,207473.0,47.277258101,231.0,221.57904762,1189.0,3.739882254
1099,EVOXAC,CEVIMELINE HCL,3285,1856411.19,716.0,2592.7530587,391877.0,4.7372292582,474.0,516.14042194,242.0,18.005206612
1100,EVZIO,NALOXONE HCL,3189,2100454.78,3078.0,682.40896036,2843.8,738.60847458,643.0,83.133903577,2435.0,3.3915195072
